User_id,Mf_id,Name,Plan,Category,Num_times_searched,Num_times_clicked,Time_spent,Added_watchlist,Purchased,watchlist_dummy_generator,purchased_dummy_ generator
87,155,Invesco India Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,6,202,0,0,20,5
87,139,IDFC Tax Advantage (ELSS) Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,20,7,61,0,0,17,15
87,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,6,3,39,0,0,18,10
87,276,Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,14,11,194,0,1,12,1
87,121,ICICI Prudential Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,20,9,101,0,0,6,15
87,120,ICICI Prudential Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,19,9,81,0,0,12,4
87,12,Aditya Birla Sun Life Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,12,4,268,0,0,4,2
87,101,HDFC Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,13,10,224,0,0,17,9
87,18,Axis Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,12,1,45,0,0,4,4
87,242,SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,17,11,210,0,0,11,11
88,229,PGIM India Short Maturity Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,6,7,107,0,0,18,9
88,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,17,6,80,0,0,17,12
88,131,IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,17,1,82,0,0,13,10
88,232,Principal Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,4,6,162,0,0,16,5
88,129,IDBI Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,14,2,113,0,0,10,11
88,28,Baroda ELSS - 96 - Plan A - GrowthELSS,Regular,ELSS,16,4,45,0,0,7,2
88,167,Kotak Infrastructure and Economic Reform Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,11,10,169,0,0,12,5
88,224,PGIM India Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,0,50,1,0,1,3
88,197,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,18,1,124,0,0,19,8
88,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,0,5,131,0,0,9,5
88,15,Aditya Birla Sun Life Tax Plan - Regular Plan - GrowthELSS,Regular,ELSS,10,1,167,0,0,12,12
88,271,Tata Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,5,2,271,0,0,6,14
88,227,PGIM India Midcap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,11,8,100,0,0,20,11
88,21,DSP India T.I.G.E.R. Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,2,2,299,1,1,3,1
88,37,BNP Paribas Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,9,8,72,0,0,16,14
88,151,Invesco India Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,1,8,71,0,0,14,5
88,76,Edelweiss Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,9,3,22,0,0,18,10
88,265,Sundaram Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,3,4,193,0,0,19,8
88,124,ICICI Prudential Technology Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,2,2,43,0,0,10,4
88,8,Aditya Birla Sun Life Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,18,8,133,0,0,9,5
88,65,DSP Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,6,10,90,0,0,4,7
88,296,UTI Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,10,3,165,0,0,13,13
88,295,UTI Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,5,1,210,0,0,11,2
88,260,Sundaram Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,13,10,96,0,0,7,5
88,93,Franklin India Smaller Companies Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,7,3,145,0,0,16,14
88,247,SBI Long Term Equity Fund - Regular Plan - GrowthELSS,Regular,ELSS,7,3,56,0,0,8,10
88,220,Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,13,8,148,0,0,16,15
88,25,Axis Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,16,5,158,0,0,18,12
88,98,HDFC Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,15,3,139,0,0,4,2
88,97,HDFC Mid-Cap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,12,2,132,1,0,1,13
89,33,Baroda Mid-cap Fund - Plan B (Direct) - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,14,0,177,0,0,14,11
89,112,ICICI Prudential Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,16,4,182,0,0,20,3
89,237,Quant Active Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,2,4,25,0,0,19,13
89,263,Sundaram Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,1,1,161,0,1,12,1
89,222,PGIM India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,12,6,87,0,0,13,3
89,195,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan - GrowthELSS,Direct Plan,ELSS,14,7,208,1,0,1,15
89,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,20,7,29,0,0,4,9
89,48,BOI AXA Tax Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,11,4,208,0,0,14,5
89,127,IDBI India Top 100 Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,6,7,149,0,0,4,11
89,42,BNP Paribas Multi Cap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,8,3,222,1,0,2,5
89,15,Aditya Birla Sun Life Tax Plan - Regular Plan - GrowthELSS,Regular,ELSS,6,11,55,0,0,15,7
89,258,Sundaram Infrastructure Advantage Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,20,4,296,0,0,12,12
89,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,11,2,135,0,0,11,14
89,136,IDFC Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,11,276,0,0,17,4
89,115,ICICI Prudential Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,2,4,198,0,0,4,6
89,52,Canara Robeco Equity Tax Saver - Direct Plan - GrowthELSS,Direct Plan,ELSS,3,1,167,0,0,9,3
89,50,Canara Robeco Bluechip Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,20,9,3,0,0,6,12
89,161,Kotak Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,5,3,179,0,0,6,13
89,186,L&T Tax Advantage Fund - GrowthELSS,Regular,ELSS,2,1,254,0,0,13,4
89,249,SBI Magnum Equity ESG Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,11,4,25,1,0,1,13
89,300,UTI Short Term Income Fund - Institutional - GrowthShort Duration Fund,Regular,Short Duration Fund,8,2,253,0,0,12,9
89,300,UTI Short Term Income Fund - Institutional - GrowthShort Duration Fund,Regular,Short Duration Fund,2,2,183,1,0,2,7
89,183,L&T Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,5,8,195,0,0,19,15
89,296,UTI Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,16,9,135,0,0,17,9
89,120,ICICI Prudential Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,4,11,281,1,0,3,5
89,121,ICICI Prudential Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,17,8,118,0,0,11,4
89,259,Sundaram Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,18,7,153,0,0,20,11
89,203,Mirae Asset Tax Saver Fund - Regular Plan - GrowthELSS,Regular,ELSS,0,7,69,1,0,1,12
89,202,Mirae Asset Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,10,0,50,0,0,9,5
89,93,Franklin India Smaller Companies Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,12,5,117,0,0,5,9
89,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,7,4,111,0,0,18,8
89,13,Aditya Birla Sun Life Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,1,2,139,0,0,16,11
89,116,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan - GrowthELSS,Direct Plan,ELSS,15,2,212,0,1,7,1
89,133,IDFC Bond Fund - Short Term - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,7,1,112,1,0,3,2
89,96,HDFC Mid-Cap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,18,6,14,1,0,3,15
89,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,16,6,19,0,0,17,12
90,19,Axis Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,16,8,88,0,0,14,6
90,144,Indiabulls Tax Savings Fund - GrowthELSS,Regular,ELSS,10,7,80,0,0,18,2
90,112,ICICI Prudential Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,7,10,241,0,0,4,4
90,280,Taurus Taxshield - Direct Plan - GrowthELSS,Direct Plan,ELSS,2,8,33,0,1,4,1
90,55,Canara Robeco Infrastructure - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,15,8,12,1,0,2,12
90,232,Principal Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,9,109,0,0,19,12
90,130,IDBI Midcap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,1,7,101,0,1,7,1
90,263,Sundaram Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,15,4,72,0,0,20,9
90,288,UTI India Consumer Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,2,6,155,0,0,14,3
90,194,LIC MF Tax Plan - GrowthELSS,Regular,ELSS,3,10,218,0,0,20,13
90,286,Union Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,10,5,252,0,1,14,1
90,190,LIC MF Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,15,1,136,0,0,17,7
90,62,DSP Natural Resources and New Energy Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,4,4,70,0,0,7,2
90,63,DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,4,7,172,1,0,2,3
90,245,SBI Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,12,4,190,0,0,11,8
90,58,DSP India T.I.G.E.R. Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,3,296,0,0,10,6
90,265,Sundaram Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,9,10,249,0,0,18,3
90,50,Canara Robeco Bluechip Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,13,6,238,0,0,20,13
90,4,Aditya Birla Sun Life India GenNext Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,11,2,181,1,0,1,8
90,268,Tata India Tax Savings Fund - Regular Plan - GrowthELSS,Regular,ELSS,5,11,261,0,0,18,7
90,65,DSP Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,13,9,279,0,0,19,7
90,256,SBI Short Term Debt Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,17,7,258,1,0,1,4
90,93,Franklin India Smaller Companies Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,5,11,106,0,0,18,9
90,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,13,1,44,1,0,3,2
90,294,UTI Mastershare Unit Scheme - GrowthLarge Cap Fund,Regular,Large Cap Fund,2,6,76,0,0,17,12
90,13,Aditya Birla Sun Life Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,1,9,260,0,0,14,2
90,102,HDFC Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,17,11,6,0,0,16,12
90,116,ICICI Prudential Long Term Equity Fund (Tax Saving) - Direct Plan - GrowthELSS,Direct Plan,ELSS,10,10,174,0,0,20,9
90,247,SBI Long Term Equity Fund - Regular Plan - GrowthELSS,Regular,ELSS,14,6,154,0,0,16,8
90,246,SBI Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,0,2,179,0,0,11,4
90,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,10,206,1,0,2,15
91,158,JM Tax Gain Fund - (Direct) - GrowthELSS,Direct Plan,ELSS,2,1,296,0,0,13,6
91,280,Taurus Taxshield - Direct Plan - GrowthELSS,Direct Plan,ELSS,16,7,141,0,0,20,14
91,145,Invesco India Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,12,6,289,0,0,8,2
91,131,IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,18,11,288,0,0,4,4
91,131,IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,3,4,73,0,0,13,15
91,223,PGIM India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,5,6,253,0,0,7,15
91,62,DSP Natural Resources and New Energy Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,9,5,46,0,0,8,12
91,5,Aditya Birla Sun Life India GenNext Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,11,8,48,0,0,20,5
91,207,Motilal Oswal Midcap 30 Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,8,4,25,0,0,6,5
91,298,UTI MNC Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,2,8,200,1,0,2,15
91,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,16,1,275,0,0,7,3
91,95,Franklin India Taxshield Fund - GrowthELSS,Regular,ELSS,9,9,89,1,0,2,11
91,121,ICICI Prudential Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,14,8,26,0,0,18,3
91,180,L&T Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,6,10,255,0,0,19,15
91,93,Franklin India Smaller Companies Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,19,4,223,0,0,12,4
91,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,1,8,37,0,0,8,8
92,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,1,291,1,0,1,11
92,144,Indiabulls Tax Savings Fund - GrowthELSS,Regular,ELSS,18,0,92,0,0,6,3
92,239,Quant Tax Plan - GrowthELSS,Regular,ELSS,7,3,18,0,0,7,11
92,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,10,9,100,0,0,8,11
92,241,Quantum Tax Saving Fund - GrowthELSS,Regular,ELSS,2,2,37,0,0,7,2
92,107,HSBC Short Duration Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,5,44,0,0,5,2
92,28,Baroda ELSS - 96 - Plan A - GrowthELSS,Regular,ELSS,2,10,193,0,0,19,11
92,264,Sundaram Short Term Debt Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,16,2,148,1,0,1,13
92,166,Kotak Infrastructure and Economic Reform Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,0,48,0,0,17,11
92,198,Mahindra Manulife Multi Cap Badhat Yojana - Regular Plan - GrowthMulti Cap Fund,Regular,Multi Cap Fund,9,5,13,0,0,10,7
92,97,HDFC Mid-Cap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,16,9,232,0,0,6,14
92,57,Canara Robeco Short Duration Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,16,0,140,0,0,6,12
92,290,UTI Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,14,4,269,0,0,9,3
92,268,Tata India Tax Savings Fund - Regular Plan - GrowthELSS,Regular,ELSS,11,2,116,0,0,11,2
92,267,Tata India Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,8,8,166,0,0,20,8
92,248,SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,7,4,235,0,0,16,10
92,65,DSP Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,16,3,114,0,0,5,14
92,64,DSP Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,19,2,145,0,0,7,5
92,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,6,9,279,0,0,11,9
92,68,DSP Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,16,0,253,0,0,6,6
92,209,Nippon India Growth Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,17,7,19,0,0,20,3
92,211,Nippon India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,5,151,0,0,7,2
92,165,Kotak Emerging Equity - GrowthMid Cap Fund,Regular,Mid Cap Fund,20,5,2,0,0,12,11
92,3,Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,4,10,133,0,0,16,8
92,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,11,0,270,0,0,12,6
93,132,IDBI Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,13,5,145,0,0,11,4
93,111,HSBC Tax Saver Equity Fund - GrowthELSS,Regular,ELSS,0,10,299,0,0,8,3
93,129,IDBI Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,18,9,236,0,0,10,12
93,166,Kotak Infrastructure and Economic Reform Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,14,5,22,0,0,19,3
93,194,LIC MF Tax Plan - GrowthELSS,Regular,ELSS,20,4,290,0,0,6,4
93,108,HSBC Small Cap Equity Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,15,1,164,0,0,9,6
93,196,Mahindra Manulife ELSS Kar Bachat Yojana - Regular Plan - GrowthELSS,Regular,ELSS,3,9,168,0,0,5,12
93,6,Aditya Birla Sun Life Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,19,2,255,0,0,13,10
93,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,2,23,1,0,2,13
93,39,BNP Paribas Long Term Equity Fund - GrowthELSS,Regular,ELSS,8,7,154,0,0,18,6
93,86,Franklin India Opportunities Fund - Direct - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,4,8,292,0,0,16,12
93,105,HDFC Top 100 Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,17,3,69,1,0,3,6
93,226,PGIM India Midcap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,4,11,254,0,0,17,11
93,150,Invesco India Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,2,11,278,0,0,11,13
93,5,Aditya Birla Sun Life India GenNext Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,16,2,22,0,0,11,5
93,207,Motilal Oswal Midcap 30 Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,18,4,27,0,0,12,3
93,71,DSP Top 100 Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,1,201,0,0,15,5
93,169,Kotak Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,14,2,130,0,0,5,7
93,95,Franklin India Taxshield Fund - GrowthELSS,Regular,ELSS,3,10,153,0,0,16,13
93,103,HDFC Tax Saver Fund - GrowthELSS,Regular,ELSS,2,6,68,0,0,9,2
93,103,HDFC Tax Saver Fund - GrowthELSS,Regular,ELSS,4,9,284,0,0,15,8
93,212,Nippon India Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,17,10,224,0,0,8,13
93,220,Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,13,10,68,0,0,8,4
93,163,Kotak Bond Short Term Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,17,5,103,0,0,10,5
93,242,SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,15,2,170,0,0,4,6
94,30,Baroda Large Cap Fund - Plan A - GrowthLarge Cap Fund,Regular,Large Cap Fund,4,10,288,0,0,5,9
94,231,Principal Personal Tax SaverELSS,Regular,ELSS,16,1,212,0,0,6,9
94,44,BNP Paribas Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,5,0,196,0,0,10,3
94,63,DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,4,108,0,0,20,5
94,126,IDBI Equity Advantage Fund - GrowthELSS,Regular,ELSS,8,9,41,1,0,3,2
94,125,IDBI Equity Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,2,106,0,0,5,10
94,258,Sundaram Infrastructure Advantage Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,19,6,78,0,0,10,12
94,41,BNP Paribas Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,16,9,69,0,0,12,15
94,272,Tata Large Cap Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,12,2,256,0,0,13,7
94,226,PGIM India Midcap Opportunities Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,19,4,186,0,0,19,10
94,56,Canara Robeco Short Duration Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,11,5,27,0,1,14,1
94,76,Edelweiss Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,5,1,14,0,0,13,7
94,289,UTI Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,15,1,125,0,0,18,2
94,182,L&T Overnight Fund - GrowthOvernight Fund,Regular,Overnight Fund,1,3,260,0,0,18,13
94,160,Kotak Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,9,9,260,0,0,4,12
94,276,Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,16,5,227,0,0,5,2
94,184,L&T Short Term Bond Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,11,9,176,0,0,17,4
94,183,L&T Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,0,3,1,0,0,5,10
94,252,SBI Magnum Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,10,4,84,0,0,14,6
94,293,UTI Mastershare Unit Scheme - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,14,5,216,0,0,4,11
94,68,DSP Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,15,10,224,0,0,9,6
94,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,1,5,160,0,0,16,6
94,122,ICICI Prudential Short Term Fund - Direct Fund - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,10,2,15,1,0,1,4
94,255,SBI Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,15,0,187,0,0,9,5
95,279,Taurus Largecap Equity Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,2,4,56,0,0,9,2
95,31,Baroda Large Cap Fund - Plan B (Direct) - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,10,109,0,0,11,7
95,229,PGIM India Short Maturity Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,2,1,32,0,0,6,13
95,187,LIC MF Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,7,85,0,0,5,10
95,79,Essel Large Cap Equity Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,4,8,9,0,0,4,12
95,55,Canara Robeco Infrastructure - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,8,2,46,0,0,17,8
95,283,Union Largecap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,10,9,202,0,0,8,5
95,231,Principal Personal Tax SaverELSS,Regular,ELSS,0,1,253,0,0,16,12
95,222,PGIM India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,14,2,45,0,0,14,6
95,284,Union Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,2,2,297,1,0,2,2
95,194,LIC MF Tax Plan - GrowthELSS,Regular,ELSS,10,9,130,0,0,5,15
95,194,LIC MF Tax Plan - GrowthELSS,Regular,ELSS,14,4,9,0,0,15,7
95,195,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,0,141,0,0,8,7
95,286,Union Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,7,6,169,0,0,5,2
95,45,BNP Paribas Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,10,1,213,0,0,10,2
95,63,DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,9,11,247,0,0,5,15
95,245,SBI Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,15,3,253,0,0,9,2
95,270,Tata Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,14,0,124,0,0,12,7
95,76,Edelweiss Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,4,2,226,0,0,8,12
95,262,Sundaram Rural and Consumption Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,10,32,0,0,9,2
